EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,SupervisorID,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3528,Kymani,Benjamin,2022-11-13,,Area Sales Manager,Zara Werner,2736,kymani.benjamin@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1991-12-13,CO,Male,US-CO-02,Hispanic,Widowed,Fully Meets,3
3529,Callum,Mcdaniel,2019-07-31,2021-08-25,Area Sales Manager,Malcolm Rivas,2693,callum.mcdaniel@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1994-06-18,IN,Male,US-IN-01,Hispanic,Single,Fully Meets,4
3530,Zariah,Black,2016-01-25,,Area Sales Manager,Charlize Ballard,2683,zariah.black@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1993-06-16,CA,Female,US-CA-03,Black,Widowed,Fully Meets,3
3531,Ronnie,Mayer,2019-12-30,,Area Sales Manager,Amaya Hicks,3505,ronnie.mayer@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1982-02-18,CA,Male,US-CA-01,Black,Divorced,Fully Meets,4
3532,Marlon,Ford,2003-04-26,,Area Sales Manager,Axel Howe,3456,marlon.ford@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Sales,Sales & Marketing,1966-11-27,OR,Female,US-OR-01,Black,Widowed,Fully Meets,3
3533,Slade,Griffith,2010-02-08,2011-03-04,Area Sales Manager,Nathaly Stevens,2648,slade.griffith@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1966-11-12,ND,Male,US-ND-03,White,Married,Fully Meets,4
3534,Lee,Frye,2018-11-03,,Area Sales Manager,Callum Ford,2588,lee.frye@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1959-08-16,KY,Female,US-KY-03,Asian,Single,Fully Meets,3
3535,Veronica,Rowe,2004-03-17,2006-02-26,Area Sales Manager,David Kirk,2729,veronica.rowe@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1962-09-21,KY,Female,US-KY-01,Black,Single,Fully Meets,4
3536,Aylin,Berg,2014-06-21,,Area Sales Manager,Troy Todd,1682,aylin.berg@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1989-01-02,GA,Female,US-GA-02,Black,Single,Fully Meets,3
3537,Neveah,Rowe,2012-07-29,2019-07-30,Area Sales Manager,Noah Villanueva,2584,neveah.rowe@bilearner.com,NEL,Retired,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1954-07-11,TX,Male,US-TX-02,Hispanic,Married,Fully Meets,3
3538,Keith,Baxter,2018-05-11,2022-10-03,Area Sales Manager,Troy Todd,1682,keith.baxter@bilearner.com,PL,Retired,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1959-08-29,TX,Male,US-TX-03,Asian,Widowed,Fully Meets,3
3539,Chaz,Bruce,2003-10-27,,Area Sales Manager,Harley Greer,2745,chaz.bruce@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Sales,Sales & Marketing,1983-11-27,CO,Male,US-CO-03,Hispanic,Single,Fully Meets,3
3540,Maya,Mccann,2016-03-10,2021-08-13,Area Sales Manager,Kaylin Dillon,2620,maya.mccann@bilearner.com,CCDR,Terminated for Cause,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1983-06-09,CO,Male,US-CO-01,White,Widowed,Exceeds,4
3541,Aaron,Weber,2013-12-23,2015-11-16,Area Sales Manager,Mary Moore,2622,aaron.weber@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1991-10-27,IN,Male,US-IN-02,Black,Married,Exceeds,4
3542,Ellie,Gill,2025-11-21,,Area Sales Manager,Chaim Mata,3473,ellie.gill@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1972-09-09,IN,Male,US-IN-03,White,Married,Needs Improvement,1
3543,Rayne,Kerr,2026-03-20,,Area Sales Manager,Luciana Steele,2688,rayne.kerr@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1981-02-18,CA,Female,US-CA-02,Black,Single,Fully Meets,3
3544,Samara,Mcbride,2024-05-29,2026-03-12,Area Sales Manager,Presley Dodson,2678,samara.mcbride@bilearner.com,TNS,Terminated for Cause,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,2000-09-16,CA,Male,US-CA-03,Asian,Single,Fully Meets,3
3545,Ryann,Rubio,2005-11-21,,Area Sales Manager,Jac McKinzie,3435,ryann.rubio@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Sales,Sales & Marketing,1962-02-05,OR,Female,US-OR-02,Black,Widowed,Fully Meets,3
3546,Paris,Carr,2025-01-31,2025-12-03,Area Sales Manager,Kymani Benjamin,3528,paris.carr@bilearner.com,CCDR,Terminated for Cause,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1980-07-14,ND,Male,US-ND-01,Hispanic,Widowed,Exceeds,5
3547,Adriel,Wiggins,2008-09-23,,Area Sales Manager,Charlize Ballard,2683,adriel.wiggins@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Sales,Sales & Marketing,1982-03-23,KY,Female,US-KY-02,Other,Married,Needs Improvement,2
3548,Sanaa,Glass,2025-04-18,2025-11-26,Area Sales Manager,Andy Stewart,2614,sanaa.glass@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1964-01-25,KY,Female,US-KY-03,White,Single,Fully Meets,3
3549,Ryan,Lynch,2016-12-03,2020-12-31,Area Sales Manager,Axel Howe,3456,ryan.lynch@bilearner.com,TNS,Retired,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1955-03-17,GA,Female,US-GA-03,Black,Divorced,Fully Meets,3
3550,Charlie,Atkinson,2014-05-19,2015-12-23,Area Sales Manager,Jonathan Adkins,3471,charlie.atkinson@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1988-03-26,TX,Male,US-TX-01,White,Divorced,Fully Meets,3
3551,Emery,Roach,2010-03-28,,Area Sales Manager,Milagros Francis,3517,emery.roach@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Sales,Sales & Marketing,1968-06-08,TX,Male,US-TX-02,Black,Married,Needs Improvement,2
3552,Harper,Ramos,2013-04-23,2013-12-06,Area Sales Manager,Maruk Fraval,3432,harper.ramos@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Sales,Sales & Marketing,1974-01-30,CO,Male,US-CO-02,White,Single,Needs Improvement,2
3553,Khalil,Mendez,2014-06-15,,Area Sales Manager,Jackie Valentin,2579,khalil.mendez@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1970-03-02,CO,Male,US-CO-03,Black,Divorced,Fully Meets,4
3554,Lizeth,Holland,2020-11-09,,Area Sales Manager,Jaydon Blackburn,3452,lizeth.holland@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1958-10-14,IN,Male,US-IN-01,Asian,Widowed,Fully Meets,3
3555,Matilda,Randall,2025-09-13,2026-02-26,Area Sales Manager,Malcolm Rivas,2693,matilda.randall@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1988-01-11,IN,Female,US-IN-02,Hispanic,Widowed,Fully Meets,3
3556,Damien,Howe,2010-12-24,2013-06-02,Area Sales Manager,Harley Greer,2745,damien.howe@bilearner.com,CCDR,Terminated for Cause,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1961-06-16,CA,Male,US-CA-01,White,Single,Exceeds,5
3557,Nicholas,Obrien,2019-11-29,,Area Sales Manager,Lennon Buchanan,3491,nicholas.obrien@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Sales,Sales & Marketing,1960-06-06,MA,Male,US-MA-03,Other,Single,Fully Meets,3
3558,Mildred,Gentry,2012-03-26,,Production Technician I,Ally Brennan,2516,mildred.gentry@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1959-06-04,MA,Female,US-MA-01,Black,Single,Fully Meets,3
3559,Wilson K,Adinolfi,2025-01-25,2026-03-31,Production Technician I,Rigoberto Townsend,1187,wilson k.adinolfi@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production,Production Operations,1991-11-18,MA,Male,US-MA-02,White,Single,Fully Meets,4
3560,Joanne,Handschiegl,2017-04-24,,Production Technician I,Kailyn Torres,2468,joanne.handschiegl@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1991-09-24,MA,Female,US-MA-03,Asian,Divorced,Exceeds,4
3561,Dianna,Blount,2005-10-08,,Production Technician II,Uriel Brennan,2386,dianna.blount@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Production,Production Operations,1959-01-31,MA,Female,US-MA-01,White,Married,Fully Meets,4
3562,Jean,Crimmings,2022-10-21,2024-09-10,Production Technician I,Callum Mccormick,2454,jean.crimmings@bilearner.com,CCDR,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1999-06-07,MA,Female,US-MA-02,Other,Single,Exceeds,4
3563,Nore,Sadki,2024-09-12,,Production Technician I,Ariana Strickland,2294,nore.sadki@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1970-11-08,MA,Male,US-MA-03,Black,Widowed,PIP,1
3564,Susan,Lundy,2012-03-13,2014-06-26,Production Technician II,Amy Dunn,2277,susan.lundy@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1980-04-28,MA,Female,US-MA-01,White,Divorced,Fully Meets,3
3565,Kramer,Keatts,2012-03-25,,Production Technician I,Teagan Fletcher,2440,kramer.keatts@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1968-05-10,MA,Male,US-MA-02,Other,Divorced,Fully Meets,3
3566,Maliki,Moumanil,2002-08-31,,Production Technician II,David Kirk,2729,maliki.moumanil@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1963-10-05,MA,Male,US-MA-03,Black,Single,Fully Meets,3
3567,Nader,Barton,2020-04-15,,Production Technician I,Jesus Hendricks,2341,nader.barton@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1966-09-02,MA,Male,US-MA-01,Asian,Widowed,Fully Meets,3
3568,Quinn,Rarrick,2018-05-01,2020-05-20,Production Technician I,Justice Pineda,1164,quinn.rarrick@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production,Production Operations,1974-12-08,MA,Male,US-MA-02,Asian,Divorced,Fully Meets,3
3569,Beatrice,Chace,2020-05-03,2021-08-21,Production Technician I,Marquise Pacheco,2464,beatrice.chace@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1995-07-19,MA,Female,US-MA-03,Hispanic,Divorced,Fully Meets,3
3570,Adrienne J,Homberger,2008-06-09,2009-07-16,Production Technician II,Julianne Shaw,2414,adrienne j.homberger@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1974-11-23,MA,Female,US-MA-01,Asian,Married,Fully Meets,3
3571,Marilyn,Linares,2012-12-12,2021-11-23,Production Technician I,Terrell Guerra,2395,marilyn.linares@bilearner.com,NEL,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1957-07-31,MA,Female,US-MA-02,White,Widowed,Fully Meets,3
3572,Timothy,Sullivan,2002-10-03,2004-05-23,Production Technician I,Marlon Stanton,2304,timothy.sullivan@bilearner.com,WBL,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1941-03-18,MA,Male,US-MA-03,White,Single,Fully Meets,3
3573,Jennifer,Medeiros,2010-06-04,2011-12-30,Production Technician I,Kyle Ali,2490,jennifer.medeiros@bilearner.com,NEL,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1983-10-26,MA,Female,US-MA-01,Asian,Divorced,Exceeds,4
3574,Anna,Von Massenbach,2020-06-28,2022-07-22,Production Technician I,Rigoberto Townsend,1187,anna.von massenbach@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1962-08-09,MA,Female,US-MA-02,Hispanic,Widowed,Fully Meets,3
3575,George,Johnson,2021-11-22,2022-04-23,Production Technician I,George Meyers,2457,george.johnson@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1987-03-05,MA,Male,US-MA-03,Hispanic,Single,Exceeds,4
3576,Angela,Erilus,2013-08-13,2015-03-18,Production Technician II,Michael Albert,2275,angela.erilus@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1992-04-26,MA,Female,US-MA-01,Asian,Single,Exceeds,5
3577,Miguel,Estremera,2014-12-02,,Production Technician I,Uriel Brennan,2386,miguel.estremera@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1981-05-31,MA,Male,US-MA-02,White,Widowed,Fully Meets,3
3578,Clinton,Owad,2021-07-19,,Production Technician I,Ariel May,2472,clinton.owad@bilearner.com,WBL,Active,Part-Time,Zone C,Part-Time,Production,Production Operations,1988-07-24,MA,Male,US-MA-03,Hispanic,Married,Exceeds,4
3579,Constance,Sloan,2022-09-29,,Production Technician II,Leticia Parks,2378,constance.sloan@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1961-09-05,MA,Female,US-MA-01,Asian,Widowed,Needs Improvement,1
3580,Davion,Sanchez,2014-03-14,,Production Technician I,Brycen York,2421,davion.sanchez@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1969-06-04,MA,Male,US-MA-02,Other,Married,Fully Meets,4
3581,Ross,Strickland,2005-07-31,2009-08-25,Production Technician I,Terrell Guerra,2395,ross.strickland@bilearner.com,SVG,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1943-03-08,MA,Male,US-MA-03,Other,Divorced,Fully Meets,3
3582,Augustus,Drake,2022-02-27,2022-09-10,Production Technician I,Odin Sampson,2456,augustus.drake@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1968-08-09,MA,Male,US-MA-01,Asian,Widowed,Fully Meets,3
3583,Gracelyn,Huynh,2017-07-26,2020-01-08,Production Technician I,Marquise Pacheco,2464,gracelyn.huynh@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1958-11-20,MA,Female,US-MA-02,White,Married,Needs Improvement,1
3584,Orlando,Armstrong,2013-12-12,,Production Technician I,Ariel Cervantes,2322,orlando.armstrong@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Production,Production Operations,1987-11-07,MA,Female,US-MA-03,Other,Married,Fully Meets,4
3585,Edward,Everett,2004-09-07,,Production Technician I,Teagan Fletcher,2440,edward.everett@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Production,Production Operations,1967-07-01,MA,Female,US-MA-01,Black,Divorced,Fully Meets,3
3586,Jaqueline,Terrell,2006-04-27,2007-09-03,Production Technician I,Brycen York,2421,jaqueline.terrell@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1953-12-05,MA,Female,US-MA-02,Hispanic,Single,Fully Meets,4
3587,Quinn,Mccullough,2015-10-19,2023-03-04,Production Technician I,Brianna Hurley,2471,quinn.mccullough@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1977-12-25,MA,Male,US-MA-03,Other,Divorced,Fully Meets,3
3588,Selena,Greer,2007-04-16,2007-12-24,Production Technician I,Ariel Cervantes,2322,selena.greer@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1972-03-08,MA,Male,US-MA-01,Black,Widowed,Fully Meets,4
3589,Giovani,Roy,2016-11-13,,Production Technician I,Rigoberto Townsend,1187,giovani.roy@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1978-09-30,MA,Male,US-MA-02,White,Single,Fully Meets,4
3590,Dominik,Mullen,2023-01-10,2026-03-28,Production Technician I,Brianna Hurley,2471,dominik.mullen@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1995-05-31,MA,Male,US-MA-03,Asian,Widowed,Fully Meets,3
3591,Abdullah,Ellison,2013-09-08,2023-09-27,Production Technician I,Ava Chan,2463,abdullah.ellison@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Temporary,Production,Production Operations,1973-05-08,MA,Female,US-MA-01,White,Married,Needs Improvement,1
3592,Andre,Guzman,2015-10-08,2017-10-11,Production Technician I,Braden Nicholson,2478,andre.guzman@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1956-07-21,MA,Male,US-MA-02,Other,Single,Fully Meets,3
3593,Brayden,Malone,2024-11-22,,Production Technician I,Milagros Jimenez,2364,brayden.malone@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Production,Production Operations,1995-05-10,MA,Male,US-MA-03,Asian,Married,Fully Meets,3
3594,Maribel,Morrison,2008-11-15,,Production Technician I,Leticia Parks,2378,maribel.morrison@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1968-03-14,MA,Male,US-MA-01,Black,Married,Needs Improvement,2
3595,Fisher,Stafford,2018-05-05,2020-02-04,Production Technician I,Sawyer Little,2385,fisher.stafford@bilearner.com,WBL,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1952-03-02,MA,Male,US-MA-02,Other,Divorced,Fully Meets,4
3596,Kellen,Medina,2017-08-23,,Production Technician I,Emelia Mcintyre,2343,kellen.medina@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1982-07-19,MA,Male,US-MA-03,Other,Single,Needs Improvement,2
3597,Brenton,Monroe,2005-02-11,2006-03-10,Production Technician II,Teagan Fletcher,2440,brenton.monroe@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1986-10-31,MA,Female,US-MA-01,Black,Single,Fully Meets,3
3598,Derick,Rocha,2009-05-21,2011-04-15,Production Technician II,Kaylyn Joyce,2419,derick.rocha@bilearner.com,SVG,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1950-10-06,MA,Female,US-MA-02,Other,Married,Needs Improvement,1
3599,Elaine,Weeks,2004-08-27,,Production Technician II,Terrell Guerra,2395,elaine.weeks@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1977-08-30,MA,Female,US-MA-03,White,Divorced,Fully Meets,3
3600,Marely,Dixon,2017-04-28,,Production Technician II,Terry Gay,2298,marely.dixon@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-01-29,MA,Female,US-MA-01,White,Single,Fully Meets,3
3601,Keagan,Henson,2014-04-29,,Production Technician II,Trey Johnston,2506,keagan.henson@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1966-07-22,MA,Female,US-MA-02,White,Married,Fully Meets,3
3602,Helena,Davenport,2013-10-12,2017-12-17,Production Technician II,Michael Albert,2275,helena.davenport@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1994-10-12,MA,Female,US-MA-03,Hispanic,Married,Fully Meets,3
3603,Houston,Aguirre,2025-10-04,2026-06-09,Production Technician II,Teagan Fletcher,2440,houston.aguirre@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production,Production Operations,1977-02-15,MA,Female,US-MA-01,White,Married,Fully Meets,3
3604,Kane,Owen,2001-08-05,2008-04-05,Production Technician II,Marlon Stanton,2304,kane.owen@bilearner.com,MSC,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1948-03-09,MA,Female,US-MA-02,Hispanic,Divorced,Needs Improvement,2
3605,Emerson,Pitts,2008-05-19,,Production Technician I,Terrell Guerra,2395,emerson.pitts@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1983-08-12,MA,Male,US-MA-03,Other,Divorced,Fully Meets,3
3606,Clarissa,Winters,2012-01-13,2012-12-08,Production Technician I,Sawyer Little,2385,clarissa.winters@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1965-03-13,MA,Male,US-MA-01,Other,Divorced,Fully Meets,3
3607,Frankie,Atkins,2014-07-19,2014-10-11,Production Technician I,Walter Immediato,2279,frankie.atkins@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-08-03,MA,Male,US-MA-02,Other,Married,Fully Meets,3
3608,Ally,Zhang,2008-10-02,,Production Technician I,Julianne Shaw,2414,ally.zhang@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1979-07-06,MA,Male,US-MA-03,Other,Married,Fully Meets,3
3609,Kayleigh,Harmon,2024-09-15,,Production Technician I,Jaydan Hoffman,2317,kayleigh.harmon@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1993-06-09,MA,Female,US-MA-01,Other,Widowed,Fully Meets,4
3610,Kayley,Myers,2018-10-16,,Production Technician I,Justice Pineda,1164,kayley.myers@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Production,Production Operations,1973-04-07,MA,Female,US-MA-02,Other,Single,Fully Meets,3
3611,Rowan,Cobb,2019-08-13,,Production Technician I,Elijiah Gray,2281,rowan.cobb@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1992-06-17,MA,Female,US-MA-03,Hispanic,Married,Fully Meets,3
3612,Edward,Mann,2014-12-31,,Production Technician I,George Meyers,2457,edward.mann@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1984-12-25,MA,Male,US-MA-01,Black,Single,PIP,1
3613,Amirah,Johnson,2010-04-10,,Production Technician I,Kyle Ali,2490,amirah.johnson@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Production,Production Operations,1973-06-14,MA,Male,US-MA-02,Asian,Married,Exceeds,5
3614,Bridget,Deleon,2019-04-11,2024-03-25,Production Technician I,Rosa Rosales,2451,bridget.deleon@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1973-08-31,MA,Male,US-MA-03,White,Married,Fully Meets,3
3615,Martin,Weber,2003-12-20,2007-04-13,Production Technician I,Ariel Cervantes,2322,martin.weber@bilearner.com,CCDR,Retired,Contract,Zone C,Temporary,Production,Production Operations,1941-01-10,MA,Male,US-MA-01,Asian,Divorced,Exceeds,4
3616,Ruben,Lewis,2011-06-10,,Production Technician I,Julianne Shaw,2414,ruben.lewis@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1981-03-24,MA,Female,US-MA-02,Hispanic,Married,Fully Meets,3
3617,Bailey,Collier,2018-12-20,,Production Technician I,Jesus Hendricks,2341,bailey.collier@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1961-02-18,MA,Female,US-MA-03,Hispanic,Married,Fully Meets,3
3618,Charlee,Roth,2017-09-04,,Production Technician I,Sawyer Little,2385,charlee.roth@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Production,Production Operations,1994-04-11,MA,Male,US-MA-01,Black,Married,Fully Meets,3
3619,Karissa,Bowers,2014-12-03,2017-09-27,Production Technician I,Leticia Parks,2378,karissa.bowers@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1984-03-17,MA,Male,US-MA-02,Asian,Married,Fully Meets,3
